Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
63081,1044653388,1,0.0,0.0625,16,15,1,2020-08-03,Very disappointing product and overpriced.  Waste of money and there is much more cost effective product that can remove makeup.,Not Worth it!,mediumTan,green,combination,black,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
55898,22826558607,5,1.0,0.800000011920929,5,1,4,2021-07-25,"I wish they carried the Sweet Apple edition all the time! I love a bit of fragrance in my skin care routine, and this product melts away heavy theatrical makeup, waterproof eye products, sunscreen- everything. It does have a very mild exfoliating quality via the papaya enzymes, and I use it 1-2x a day depending on what I’ve put on my face. I don’t double-cleanse; after giving myself a nice facial massage with the cleansing balm, I add a bit of cool water, emulsify it well, and rinse. (If it’s a heavy makeup day, I’ll wipe with a soft damp facial cloth.) I haven’t had any issues with residue, excessive oiliness, or dryness, and I have very sensitive skin with rosacea and a tendency toward post-inflammatory erythema. After 18 months of chronic maskne, this (along with a couple of CosRX products) is part of a routine that is slowly helping my skin heal.",My HG Cleansing Balm,light,,combination,brown,P417238,Green Clean Makeup Removing Cleansing Balm,Farmacy,36.0
76656,25746173747,5,1.0,1.0,1,0,1,2020-06-07,"The best cleanser I’ve ever used! This cleanser leaves my face feeling so clean and healthy without that awful right feeling you get with so many cleansers! And they use environmentally sustainable containers so it’s a double win. I will never use another cleanser again, this is my MVP in my skincare routine!",Incredible!,fair,blue,combination,brown,P411387,Superfood Antioxidant Cleanser,Youth To The People,39.0
20303,5506373200,1,,,0,0,0,2016-11-14,"I never noticed a difference in my skin, no different than any other cleanser I’ve used. Not worth the price.",,,,,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
69380,25579912669,5,1.0,1.0,1,0,1,2020-03-27,I absolutely love this product!! My skin feels very hydrated and soft✨,,fair,brown,combination,brown,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
16975,5700838107,1,0.0,0.642857015132904,14,5,9,2020-06-01,I love FRESH products but this made me break out and get  scars that has taken almost a year to get rid of. I was also using this as my 2 product for a double cleanse. Keep in mind I seldomly wear makeup and was not a double cleanser prior to using this product. So maybe it was too much for my face...,Broke out,deep,brown,oily,black,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
70409,22900882837,2,0.0,,0,0,0,2019-09-20,"I wanted to like it! It smells nice, it feels moisturizing, but it made me break out in tiny little bumps on my cheeks. I have pretty sensitive skin and try to stick to simple products, but everything I’ve heard about DE was so positive that I was excited to give it a try. I’m glad I got to try it for free, because I won’t be spending the money on a larger size.",,fairLight,blue,oily,auburn,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
4365,2327291915,3,1.0,0.25,4,3,1,2020-10-27,"If you have truly severe dry lips, this lip mask is not enough. While it is moisturizing it has a tendency to sit on top of the lips and doesn’t provide deep hydration. The consistency leans a little thin, not like a thick balm at all. It smells amazing and gives a nice sheen. Unfortunately for a person like myself who has dry lips all year-round this just wasn’t enough. If you don’t have my same problem then you may want to give this a try :)",Not For Severe Dry Lips,fair,green,combination,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
17294,1507491739,3,0.0,0.0,1,1,0,2020-02-26,This cleanser is just ’alright’. It does not take off all of my makeup no matter how many times I use it on my face. I wear regular mascara (Benefit Rollerlash) and Estee Lauder Double-wear Foundation. Neither is fully removed and my towels are consistently getting wrecked because of it. Not impressed.,,light,green,dry,brown,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
16203,5752961878,1,0.0,0.857142984867096,14,2,12,2022-10-19,I’ve used many cleansers and by far this is the lowest one on my list. I’m a combination of oily and dry skin but more on dry side but this cleanser made my skin super dry and was not able to take the basic makeup off. I still have tatcha and khiels on the top of my list.,Wouldn’t recommend !,lightMedium,brown,combination,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
39847,1033922636,3,,0.0,1,1,0,2010-06-06,This cream is ok.It feels more like a hand cream to me.It doesn’t feel that natural on my skin.It doesn’t absorb that quickly either.Don’t mean to be negative here.I’m being honest.Hope other people like it more.,It's ok,lightMedium,,combination,,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
69597,5132745627,2,0.0,0.9230769872665404,13,1,12,2020-02-07,Not for dry skin! I have dry skin and live in northern Canada - it is regularly -30*C in the winter months so it’s VERY dry. It feels great going on but my skin drinks it up and wants more moisture. After using this for a couple of weeks I was left with dry flaky patches on my face.,Not for dry skin!,fairLight,brown,dry,brown,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
86264,10534774886,3,1.0,0.5,2,1,1,2021-07-10,"I have been using it everyday for 3 months but I’m not sure if it works because I use other products throughout the day, also wearing a face mask at work all day doesn’t help me to speak clearly about the results. I can say it doesn’t make my skin worse, but the benefits aren’t clear yet",I use it everyday,lightMedium,brown,normal,black,P427417,Niacinamide 10% + Zinc 1% Oil Control Serum,The Ordinary,6.0
3568,26973604463,3,0.0,0.0769231021404266,13,12,1,2021-02-09,"Good, but vaseline is much more better and much more  cheaper.",Good,lightMedium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
80262,30488906376,5,1.0,0.0,1,1,0,2021-11-30,"I waited a couple months to see if this product could stand the test of hormones and stress and season changing… it DID! My skin glows when I use this face wash, and I’ve never noticed a big difference from face washes before. It’s smooth, hydrating, and a little goes a really long way. Excited to try more YTTP products",swooning,fair,brown,combination,brown,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
89975,1306813119,1,0.0,1.0,14,0,14,2019-06-05,"I’m so sad. After spending months using a skin care regimen that finally cleared up my skin, I decided to add this product to my routine. The reviews were amazing and I was so excited to try it out. Just after a couple of days of use, I started to see the first signs of giant cystic pimples ready to pop up. Not 1 or 2, but around 6/7 all over my cheeks and jaw line. These pimples take weeks to heal on me. I could cry. I wish so badly that I did a spot test. Please beware!",Cystic acne back with a VENGEANCE!,light,green,oily,brown,P427417,Niacinamide 10% + Zinc 1% Oil Control Serum,The Ordinary,6.0
84067,1310240981,3,0.0,1.0,1,0,1,2019-05-05,"I bought this at the recommendation of a Sephora employee after I had a bad reaction to too much sun (be careful even when it’s overcast!). It was ok, I wanted something natural and gentle for my sensitive skin. However, it didn’t really do anything for my redness. The price is decent though, I guess. I bought a mini bottle because I was going on a trip and it’s made of glass. I actually dropped it in the shower and it shattered so be careful of that too.",No big effects,light,brown,combination,black,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
76542,21739089164,3,0.0,0.8888890147209167,9,1,8,2020-06-21,"I was really hoping this would work for my oily skin but unfortunately it is too stripping and drying. I really tried to like it/use it but my face was SO tight and dehydrated after using.  I like the consistency and it has a pleasant light smell but it just didn’t work for me. I appreciate the glass packaging for recycling and reusing purposes but other than that, it is just not worth $47. I will be returning!",Too stripping,light,brown,oily,brown,P411387,Superfood Antioxidant Cleanser,Youth To The People,39.0
60661,1330691676,4,1.0,0.6666669845581055,6,2,4,2018-01-12,I was looking for something similar to Eve Lom without the same price tag. While this is great at cleaning and getting makeup off it does not leave your face feeling moisturized. I live in a dry climate and have dry skin. Cleaning my face leaves a very tight dry feeling to my face. I think that this would be great for someone in a humid climate or someone without dry skin. But if you are wanting a cleanser that leaves your skin feeling moist this will not.  And for those of us seeking a less expensive Eve Lom replacement this is not it.,,light,blue,dry,blonde,P417238,Green Clean Makeup Removing Cleansing Balm,Farmacy,36.0
12495,5816902802,2,0.0,,0,0,0,2018-09-07,"I got this in a subscription box and was really excited to try it since I had heard so many good reviews. It works great when you put it on and it lasts all night, but during the day I was constantly having to moisturize my lips and keep applying chap stick, which wasn’t the case before. I only used it two nights and stopped and my lips went back to normal.","moisturizing, but dried out my lips",light,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
2909,5995022863,3,0.0,0.5,2,1,1,2021-05-05,Doesn’t hydrate my lips personally. But smells and looks so good.,it’s so good but so bad,lightMedium,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
58163,1735234786,3,1.0,0.0,1,1,0,2019-10-05,"So I originally tried a sample of this and decided to purchase it after I ran out of the sample. I’m slightly disappointed that I didn’t realize what the ingredients were in this product until reading the other comments. I really like how this melts the makeup off my face especially waterproof, dark eyeliner that other makeup removers can’t seem to get off my face. If anything once i finish using this product I have I may just end up using coconut oil to remove makeup. I already use it as a moisturizer anyways.",melts makeup off,lightMedium,brown,dry,black,P417238,Green Clean Makeup Removing Cleansing Balm,Farmacy,36.0
37877,1623924045,5,,1.0,1,0,1,2013-08-24,"I had some bug bites that were annoying me, this cream soothed the itch. I only got the 2 oz cream just to see if I like it and I do. There’s no fragrance, so if you have sensitive skin like me or you just hate products with strong scents, this is perfect. It’s extremely moisturizing. Love it.",amazing cream,,,,,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
